SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,OFFICE TOWN COMMITTEE KUNJAH MALE,CIRCLE NO 3,064040301,-,532,,532,4,,4
,,-,064040302,-,450,,450,,,
,,-,064040303,-,486,,486,,,
2,GIRLS H/SCHOOL KUNJAH FEMALE,CIRCLE NO 03,064040301,-,,536,536,,3,3
,,-,064040302,-,,379,379,,,
,,-,064040303,-,,415,415,,,
3,GOVT PUBLIC SCHOOL KUNJAH MALE,CIRCLE NO 03,064040304,-,765,,765,4,,4
,,-,064040305,-,841,,841,,,
4,ISLAMIA PUBLIC SCHOOL KUNJAH FEMALE,CIRCLE NO 03,064040304,-,,609,609,,3,3
,,-,064040305,-,,840,840,,,
5,GIRLS H/S KUNJAH MALE,CIRCLE NO 02,064040204,-,472,,472,3,,3
,,-,064040205,-,243,,243,,,
,,-,064040206,-,361,,361,,,
6,GIRLS H/S KUNJAH FEMALE,CIRCLE NO 02,064040204,-,,486,486,,3,3
,,-,064040205,-,,240,240,,,
,,-,064040206,-,,349,349,,,
7,OLD OFFICE AEO W KUNJAH MALE,CIRCLE NO 02,064040201,-,655,,655,4,,4
,,-,064040202,-,442,,442,,,
,,-,064040203,-,514,,514,,,
8,OLD  OFFICE AEO W KUNJAH FEMALE,CIRCLE NO 02,064040201,-,,655,655,,4,4
,,-,064040202,-,,392,392,,,
,,-,064040203,-,,540,540,,,
9,VETENORY HOSPITAL KUNJAH MALE,CIRCLE NO 01,064040101,-,1015,,1015,4,,4
,,-,064040102,-,546,,546,,,
,,-,064040103,-,263,,263,,,
10,PUBLIC HIGHER SECONDARY SCHOOL KUNJAH FEMALE,CIRCLE NO 01,064040101,-,,884,884,,4,4
,,-,064040102,-,,485,485,,,
,,-,064040103,-,,199,199,,,
11,PUBLIC HIGHER SECONDARY SCHOOL KUNJAH KOT SANDA,CIRCLE NO 1,064040104,-,844,,844,4,,4
,MALE,-,064040105,-,627,,627,,,
,,KOT SANDA,064081601,-,202,,202,,,
12,ISLAMIA H/S KUNJAH KOT SNDA KUNJAH FEMALE,CIRCLE NO 1,064040104,-,,843,843,,4,4
,,-,064040105,-,,518,518,,,
,,-,064081601,-,,149,149,,,
13,BOYS AHMDIA P/S IFCHERKEY ,CIRCLE NO 1,064030102,-,776,613,1389,2,1,3
14,GIRLS H/S ICHERKEY ,CIRCLE NO 1,064030101,-,567,451,1018,2,1,3
15,GOVT PAKISTAN ISLAMIA H/S SHADIWAL,CIRCLE NO 1,064030103,-,343,289,632,2,2,4
,,SHADIWAL ICHERKEY,064120701,-,251,227,478,,,
,,SHADIWAL MEHMOODKEY,064120702,-,222,161,383,,,
16,GOVT PAKISTAN ISLAMIA H/S SHADIWAL M PORTION,CIRCLE NO 1,064030104,-,522,424,946,2,2,4
,,SHADIWAL ICHERKEY,064120404,-,88,52,140,,,
,,SHADIWAL MEHMOODKEY,064120405,-,58,44,102,,,
17,GIRLS MODEL SCHOOL SHADIWAL MEHMOODKEY,CIRCLE NO 2,064030201,-,431,315,746,3,2,5
,,-,064030202,-,472,357,829,,,
18,BOYS P/S SHADIWAL NEAR MASJID SCHOOL WALI,CIRCLE NO 2,064030203,-,626,556,1182,3,2,5
,,-,064030204,-,292,246,538,,,
19,GOVT GIRLS P/S SHADIWAL ,CIRCLE NO 3,064030301,-,921,779,1700,3,2,5
20,OFFICE TOWN COMMITTEE ,CIRCLE NO 3,064030304,-,689,551,1240,2,2,4
21,VETENERY HOSPITAL SHADIWAL,CIRCLE NO 3,064030302,-,316,301,617,2,2,4
,,-,064030303,-,366,330,696,,,
22,GIRLS H/S MADINA,MADINA,064050101,-,423,392,815,2,2,4
,,MADINA,064050102,-,571,518,1089,,,
23,BOYS M/S MADINA,MADINA,064050103,-,497,486,983,2,2,4
,,-,064050105,-,375,363,738,,,
24,OFFICE OF THE U C MADINA,MADINA,064050104,-,646,490,1136,2,1,3
25,GIRLS P/S GHANDRA KHURD,GHANDRA KHURD,064050601,-,311,262,573,2,2,4
,,GHANDRA KHURD,064050602,-,500,456,956,,,
26,BOYS P/S CHAK MUBARIK,CHAK MUBARIK,064050603,-,575,390,965,2,1,3
27,GIRLS P/S JAMAL PUR,JAMAL PUR,064050108,-,478,452,930,2,2,4
,,JAMAL PUR,064050109,-,374,360,734,,,
28,GOVT GIRLS M/S LORAI,LORAI,064050106,-,542,423,965,2,1,3
,,DEHDAR,064050110,-,167,144,311,,,
29,GOVT BOYS P/S LORAI,LORAI,064050107,-,532,431,963,2,2,4
,,MARAR PUR,064050707,-,326,245,571,,,
