SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,F.G. BOYS PUBLIC HIGH SCHOOL BANNU CANTT,RAILWAY COLONY,026010101,M-1 TO 152,152,0,152,3,3,6
,,KOTKA NAMWAR,026010102,M-1 TO 214,214,0,214,,,
,,SARAIJAT,026010103,M-1 TO 104,104,0,104,,,
,,SUPPLY LINE,026010104,M-1 TO 198,198,0,198,,,
,,KURRAM LINE,026010201,M-1 TO 223,223,0,223,,,
,,sadder bazar,026010202,M-1 TO 170,170,0,170,,,
,,TELEPHONE COLONY,026010203,M-1 TO 209,209,0,209,,,
,,CIRCUIT HOUSE/DEFENCE,026010204,M-1 TO 317,317,0,317,,,
,,DAIRY FARM/RISAL LINE,026010205,M-1 TO 303,303,0,303,,,
2,FG GIRLS PUBLIC HIGH SCHOOL BANNU CANTT,RAILWAY COLONY,026010101,F-1 TO 85,,85,85,,2,2
,,KOTKA NAMWAR,026010102,F-1 TO 136,,136,136,,,
,,SARAIJAT,026010103,F1 TO49,,49,49,,,
,,SUPPLY LINE,026010104,F1 TO 11,,11,11,,,
,,KURRAM LINE,026010201,F-1 TO 154,,154,154,,,
,,SADDER BAZAR,026010202,F-1 TO 129,,129,129,,,
,,TELEPHONE COLONY,026010203,F-1 TO 126,,126,126,,,
,,CIROUIT HOUSE/DEFENCE,026010204,F-1 TO 194,,194,194,,,
,,DAIRY FARM /RISAL LINE,026010205,F-1 TO 205,,205,205,,,
3,GOVT GIRLS PRY SCHOOL JADID ABADI,NEW JADID ABADI,025010101,M-1 TO 493,493,,493,3,,3
,,KOTHA SHAH JEHAN,025010102,M - 1 TO 616,616,,616,,,
,,JADID ABADI ,025010103,M -1 TO 657,389,,389,,,
,,BEHROON KACHERY GATE,025010105,M-1 TO 657,657,,657,,,
4,GOVT PRY SCHOOL NO 3 BANNU CITY,NEW JADID ABADI,025010101,F- 1 TO 268,,268,268,,2,2
,,KOTKA SHAH JEHAN,025010102,F- 1 TO 385,,385,385,,,
,,BEHROON KACHERY GATE,025010105,F- 1 TO 365,,365,365,,,
5,C AND W OFFICE BANNU,JAMAN ROAD,025010104,M -1 TO 897,897,,897,2,,2
,,GAUSHALA,025010106,M -1 TO 1036,1036,,1036,,,
6,XEN IRRIGATION OFFICE BANNU GANAL,JAMAN ROAD,025010104,F-1 TO 642,,642,642,,2,2
,,JADID ABADI NO 2,025010103,F-1 TO 251,,251,251,,,
7,GOVT HIGH SCHOOL NO 2 BANNU,MOH BHATIA,025010201,M -1 TO 401,401,,401,2,,2
,,MOH NAWAH,025010202,M -1 TO 879,879,,879,,,
8,G G H SS BANNU,MOHAMMAD CHUMBILI CHOWK,025010202,F-1 TO 482,,482,482,,2,2
,,MOHAMMAD NAWAB,025010203,F-1 TO 102,,520,520,,,
9,BANNU MODICAL COLLEGE,CHAMBILI CHOWK,025010202,M -1 TO 879,879,,879,3,,3
,,MOHAMMAD ISLAMIA SCHOOL,025010204,M -1 TO 573,573,,573,,,
,,MOHAMMAD MILAD PARK,025010205,M -1 TO 395,395,,395,,,
,,QASABAN GOPS KHEL,025010206,M -1 TO 236,236,,236,,,
10,GOVT PRY SCHOOL NO 1 BANNU,MOHAMMAD BHATIA,025010201,F-1 TO 273,,273,273,,2,2
,,MOHAMMAD ISLAMIN SCHOOL,025010204,F-1 TO 376,,376,376,,,
,,MILAD PARK,025010205,F-1 TO 256,,256,256,,,
,,QASABAN /GOPA KHEL,025010206,F-1 TO 195,,195,195,,,
11,GHS NO 1 BANNU,MOHAMMAD BHAGAT SINGH,025010303,M -1 TO 445,445,,445,2,,2
,,MOHAMMAD DR ASLAM,025010303,M -1 TO 233,233,,233,,,
,,MOHAMMAD MUNSHIAN,025010306,M -1 TO 647,647,,647,,,
12,GPS NO 7 BANNU CITY,MOHAMMAD BHAGAT SINGH,025010301,F 1 TO 352,,352,352,,2,2
,,MOHAMMAD MUNSHIAN,025010306,F 1 TO 419,,419,419,,,
13,TEHSIL BUILDING OFFICE BANNU,MOHAMMAD RISALDAR,025010302,M -1 TO 546,546,,546,2,,2
,,MOHAMMAD TEHSIL GALI,025010304,M -1 TO611,611,,611,,,
,,GARDANALI GALI,025010305,M -1 TO 687,687,,687,,,
14,GGHS NO 1 BANNU,MOHAMMAD RISALDAR,025010302,F1 TO 409,,409,409,,2,2
,,MOHAMMAD DR ASLAM,02501030,F1 TO 172,,172,172,,,
,,TEHSIL GALI,025010304,F1 TO 442,,442,442,,,
,,GARDANALI GALI,025010305,F1 TO 307,,307,307,,,
15,GGMS NO 1 BANNU,MOHAMMAD QARI SAHIB,025010401,M-1 TO 710,710,,710,2,,2
,,MOHAMMAD SULI STREET EID AKBAR,25010403,M -1 TO 306,306,,306,,,
16,VETERNERY GENTRE INSIDE HAVED GATE BANNU,MOHAMMAD  ABKARI,025010402,M -1 TO 238,238,,238,2,,2
,,MOHAMMAD RABNAWAZ WAKEL,0250104,M -1 TO 629,629,,629,,,
,,BALMIKI BASTI CHRISTAIN COMP,25010405,M -1 TO 353,353,,353,,,
17,GGPS NO 2 BANNU GITY,MOHAMMAD  QARI SALIB,025010401,F1 TO 382,,382,382,,3,3
,,MOHAMMAD ABKARI GHAZNI KHEL,25010402,F1 TO 181,,181,181,,,
,,MOHAMMAD SUFI STREET ,25010403,F1 TO 262,,262,262,,,
,,BALMIKI BASTI CHRISTAIN COMP,25010405,F1 TO 312,,312,312,,,
,,MOHAMMAD RABNAWAZ WAKEL,0250104,F1 TO 400,,400,400,,,
18,GMS CHOTARAM BANNU,MOHAMMAD HUKAMCHAND,025010502,M -1 TO 1424,1424,,1424,2,,2
,,MUNYARI BAZAR,025010501,M -1 TO 1068,1068,,1068,,,
19,GGPS NO 1 GARDANALI BANNU CITY,MOHAMMAD MASJID HAQNAWAZ,0250105,M -1 TO 384,384,,384,2,,2
,,MOHAMMAD HABIBULLAH,025010503,M -1 TO 544,544,,544,,,
,,MOHAMMAD ABDUS SATTAR,025010505,M -1 TO  1486,1486,,1486,,,
20,M C/TMA OFFICE BANNU,MOHAMMAD MUNYARI BAZAR,025010501,F-1 TO 510,,510,510,,2,2
,,MOHAMMAD MUKAMCHAND,025010502,F-1 TO 584,,584,584,,,
,,GAUSHALA,025010106,F-1 TO 383,,383,383,,,
21,GPS NO 5 BANNU,MOHAMMAD MASJID HAQ NAWAZ,025010504,F-1 TO 348,,348,348,,2,2
,,MOHAMMAD HABIBULLAH,025010503,F-1 TO 342,,342,342,,,
,,MOHAMMAD ABDUS SATTAR,025010505,F-1 TO  850,,850,850,,,
22,WAPDA COLONY REST HOUSE BANNU,KOTKA GHULAM QADIR,025010601,M -1 TO 583,583,,583,2,,2
,,KOTKA SHERIN,025010602,M -1 TO 169,169,,169,,,
,,KOTKA JUMA KHAN,025010603,M -1 TO 519,519,,519,,,
,,KOTKA SAEED KHAN,025010604,M -1 TO 82,82,,82,,,
23,GGHS KOTKA JUMA KHAN,KOTKA GHULAM QADIR,025010601,F 1 TO 373,,373,373,,2,2
,,KOTKA SHERIN,025010602,F-1 TO 106,,106,106,,,
,,KOTKA JUMA ,025010603,F-1 TO 198,,198,198,,,
,,KOTKA SAEED KHAN,025010604,F-1 TO 60,,60,60,,,
24,GPS COLLEGE BANNU E/SIDE,SOKARI KARIM KHAN,025020101,M -1 TO 1397,1397,,1397,2,,2
25,GGPS SOKARI JABBAR,SOKKARI KARIM KHAN,025020101,F-1 TO 985,,985,985,,3,3
,,SOKARI ZABTA KHAN,025020102,F-1 TO 512,,512,512,,,
26,GPG COLLEGE BANNU W/SIDE,SOKARI ZABTA KHA,025020102,M -1 TO 765,765,,765,3,,3
,,SOKARI ZABTA KHAN,025020103,M -1 TO 895,895,,895,,,
27,GPS SOKARI KARIM KHAN,SOKARI ZABTA KHAN,025020103,F1 TO 323,,323,323,,3,3
,,SOKARI JABAR,025020104,F-1 TO 248,,248,248,,,
,,SOKARI JABAR,025020105,F-1 TO 277,,277,277,,,
,,BAIST KHEL,025020106,F-1 TO 535,,535,535,,,
28,GPS BAIST KHEL MIR AZAM KOTKA SHIEK BADIN,SOKARI JABAR,025020104,M -1 TO 513,513,,513,3,,3
,,SOKARI JABAR,025020105,M -1 TO 496,496,,496,,,
,,BAIST KHEL,025020106,M -1 TO 853,853,,853,,,
29,GPS MOHAMMAD AZAM DANDA KHEL,MOHAD AZAM DANDA KHEL,25020107,M -1 TO 285,285,,285,2,,2
,,HINJAL NOOR BAZ,025020108,M -1 TO 1279,1279,,1279,,,
30,GGMS HINJAL NOOR BAZ,MOHAD AZAM DANDA KH,025020107,F-1 TO 248,,248,248,,2,2
,,JINJAL NOOR BAZ,025020108,F-1 TO 620,,620,620,,,
,,JINJAL NOOR BAZ,025020109,F-1 TO 385,,385,385,,,
31,GGPS HINJAL NAWAB,JINJAL NOOR BAZ,025020109,M -1 TO 575,575,,575,2,,2
,,JINJAL NOOR BAZ,025020110,M -1 TO 827,827,,827,,,
32,GMS JINJAL NOOR BAZ,JINJAL NOOR BAZ,025020110,F-1 TO 434,,434,434,,2,2
,,HINJAL NAWAB,025020111,F-1 TO 520,,520,520,,,
,,HINJAL ,025020112,F-1 TO 294,,294,294,,,
33,GMS HINJAL NOOR BAZ,HINJAL NAWAB,025020111,M -1 TO 887,887,,887,,2,2
,,HINJAL SHERZA KHA,025020112,M -1 TO 617,617,,617,,,
34,GMS AMANDI UMER  KHAN,AMANDI,025020201,M -1 TO 826     F 1 TO 526,826,458,1284,2,1,3
35,GMS AMANDI SHAH JEHAN,AMADI,025020202,M -1 TO 788     F 1 TO 526,788,526,1314,1,1,2
36,GMS AMANDI UMER KHAN,AMANDI,025020202,M -1 TO 876     F 1 TO 436,876,436,1312,2,1,3
37,GPS AMANDI SHEIKH AMIR,SOKARI HASSAN KHEL,025020204,M -1 TO 470    F 1 TO 259,470,259,729,2,1,3
,,GHARI PIRAN,025020207,M 1 TO 423,423,172,595,,,
38,GPS AMANDI AYUB KHAN,SOKARI HASSAN KHE,025020204,M -1 TO714 F 1 TO 389,714,389,1103,2,1,3
,,NOSRAT SHALL KHEL,025020205,M -1 TO 245     F 1 TO 107,245,107,352,,,
39,GPS FATMA KHEL,FATMA KHEL,025020301,M -1 TO 875  F 1 TO 610,875,610,1485,2,1,3
,,FATMA KHEL,025020302,M -1 TO 184   F 1 TO 90,184,90,274,,,
40,GD COLLEGE NO 2 BANNU,FATMA KHEL,025020303,M -1 TO 674     F 1 TO 346,674,346,1020,1,1,2
,,FATMA KHEL,025020307,M -1 TO 344    F 1 TO 190,344,190,534,,,
41,GD COLLEGE NO 2 BANNU,FATMA KHEL,025020304,M -1 TO 689   F 1 TO 496,689,496,1185,1,1,2
42,VENTENARY OFFICE NEAR GB ,FATMA KHEL,025020305,M -1 TO 452    F 1 TO 325,452,325,777,1,1,2
43,GPS KOT ADIL,FATMA KHEL,025020308,M -1 TO 736    F 1 TO 344,736,344,1080,2,1,3
,,FATMA KHEL,025020310,M -1 TO 546    F 1 TO 259,546,259,805,,,
44,GGPS KOT BAILI,KOT DAIM,025020309,M -1 TO 929    F 1 TO 554,929,554,1483,1,1,2
45,GPS KOT BALI,KOT BELTI,025020311,M -1 TO 735    F 1 TO 361,735,361,1096,1,1,2
46,COSTUM HOUSE NASIR ABAD,GHARI SHER AHMA,025020312,M -1 TO 777    F 1 TO 550,777,550,1327,1,1,2
47,VOCATIONAL INSTITUTE BANNU NEAR DHQ HOSP,GHARI SHER AHMAD,025020313,M -1 TO 1066    F 1 TO 706,1066,706,1772,1,1,2
48,GPS HAJI KHEL ANWAR SHAH,HAJI KHEL ,025020314,M -1 TO 572 F 1 TO 294,572,294,866,1,1,2
,,KAFSHI KHEL BABO JAN,025020315,M -1 TO 233 1 TO 160,233,160,393,,,
49,GHS BAZAR AHMAD KHAN E/SIDE,BAZAR AHMAD KHAN,025020401,M -1 TO 712,712,,712,3,,3
,,BAZAR AHMAD KHAN,025020402,M -1 TO 662,662,,662,,,
50,GGHS BAZAR  AHMED KHAN,BAZAR AHMAD KHAN,025020401,F-1 TO 564,,564,564,,2,2
,,BAZAR AHMAD KHAN,025020402,F 1 TO 559,,559,559,,,
51,GGMS BAZAR AHMAD KHAN DHERI GHANDI,BAZAR AHMAD KHAN,025020404,M -1 TO 1010,1010,514,1524,2,1,3
52,GGHS BAZAR AHMAD KHAN W/SIE,BAZAR AHMAD KHAN,025020403,M -1 TO 1362 F 1 TO 794,1362,794,2156,2,1,3
53,BHU MANAK KHEL,HASSAN KHEL ISSAKI,025020405,M -1 TO 638,638,,638,3,,3
,,HASSAN KHEL ISSAKI,025020406,M -1 TO 454,454,,454,,,
,,SHAH JEHAN SHAH,025020407,M -1 TO 467,467,,467,,,
,,GUL AHMAD SHAH,025020408,M -1 TO 273,273,,273,,,
54,GMS HASSAN KHEL ISSAKI,HASSAN KHEL LSSAKI,025020405,F 1 TO 431,,431,431,,3,3
,,HASSAN KHEL ISSAKI,025020406,F 1 TO 313,,313,313,,,
,,SHAH JEHAH SHAH,025020407,F 1 TO 451,,451,451,,,
,,GUL AHMAD SHAH,025020408,F 1 TO 198,,198,198,,,
55,GPS NO 2 BAZAR AHMAD KHAN,SHARIF SHAH,025020409,M 1 TO 454,454,329,783,2,1,3
,,KOTKA SHERZAD,025020410,M 1 TO 426 F 1 TO 282,426,282,708,,,
56,GHS BOZA KHEL,BOZA KHEL,025020501,M -1 TO 639,639,,639,3,,3
,,BOZA KHEL,025020502,M -1 TO 636,636,,636,,,
,,KOTI SADAT,025020504,M -1 TO 186,186,,186,,,
57,GGPS BOZA KHEL,BOZA KHEL,025020501,F-1 TO 379,,379,379,,3,3
,,BOZA KHEL,025020502,F-1 TO 366,,366,366,,,
,,KOTI SADAT,025020503,F-1 TO  327,,327,327,,,
,,KOTI SADAT,025020504,F-1 TO  84,,84,84,,,
58,GGHSS KOTI SADAT,KOTI SADAT,025020503,M -1 TO 686,686,,686,3,,3
,,KOTI SADAT,025020505,M -1 TO196,196,,196,,,
,,KOTI SADAT,025020506,M -1 TO 719,719,,719,,,
59,GGPS HASSANI DARE SHAH,KOTI SADAT,025020505,F - 1 TO 104,,104,104,,3,3
,,KOTI SADAT,025020506,F - 1 TO 450,,450,450,,,
,,HASSANI DARA SHAH,02502507,F - 1 TO 378,,378,378,,,
,,ZAKER KHEL IBRAHIM GUL,02502508,F - 1 TO 625,,625,625,,,
60,GGMS DHARMA KHELGGMS DHARMA KHEL,-,,-,,,,2,1,3
,,DHARMA KHEL,025020801,M- 1 TO 682 F 1 TO 521,682,521,1203,2,1,3
