SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,BOYS PRIMARY SCHOOL ISTAQLALABAD (EAST) (MALE),ISTAQLALABAD,51010101,-,685,,685,4,,4
,,ISTAQLALABAD,51010102,-,556,,556,,,
,,ISTAQLALABAD,51010103,-,461,,461,,,
,,ISTAQLALABAD,51010104,-,426,,426,,,
2,BOYS PRIMARY SCHOOL  ISTAQLALABAD (WEST),ISTAQLALABAD,51010101,-,505,,505,4,,4
,(FEMALE),ISTAQLALABAD,51010102,-,417,,417,,,
,,ISTAQLALABAD,51010103,-,361,,361,,,
,,ISTAQLALABAD,51010104,-,323,,323,,,
3,MC GIRLS ELEMENTARY SCHOOL  ISTAQLALABAD,ISTAQLALABAD,51010201,-,791,,791,3,,3
,,ISTAQLALABAD,51010202,-,769,,769,,,
4,M C ELEMENTARY SCHOOL ISTAQLALABAD(EAST)(FEMALE),ISTAQLALABAD,51010201,-,,638,638,,3,3
,,ISTAQLALABAD,51010202,-,,694,694,,,
5,GOVT. GIRLS ELEMENTARY SCHOOL  ISTAQLALABAD,ISTAQLALABAD,51010203,-,784,,784,3,,3
,(EAST) (MALE),ISTAQLALABAD(CHONGI NO.12),51010204,-,356,,356,,,
6,GOVT. GIRLS ELEMETARY SCHOOL  ISTAQLALABAD,ISTAQLALABAD,51010203,-,,690,690,,3,3
,(WEST)(FEMALE),ISTAQLALABAD(CHONGI NO.12),51010204,-,,369,369,,,
7,GOVT. GIRLS ELEMENTARY SCHOOL EASA NAGAR*,EASA NAGAR,51010205,-,658,,658,4,,4
,ISTAQLALABAD (EAST) (MALE),GULSHAN COLONY,51010206,-,607,,607,,,
,,MODLE PARK,51010207,-,463,,463,,,
8,GOVT. GIRLS PRIMARY SCHOOL EASA NAGAR*,EASA NAGAR,51010205,-,,505,505,,3,3
,ISTAQLALABAD (WEST) (FEMALE),GULSHAN COLONY,51010206,-,,487,487,,,
,,MODLE PARK,51010207,-,,363,363,,,
9,MC BOYS PRIMARY SCHOOL NO.11 FOACTORY AREA (EAST),MUSLLMABAD,51010301,-,1134,,1134,4,,4
,,MUSLIMABAD,51010302,-,494,,494,,,
10,MC BOYS PRIMARY SCHOOL NO.11 FEACTORY AREA (WEST),MUSLIMABAD,51010301,-,,793,793,,3,3
,,MUSLIMABAD,51010303,-,,383,383,,,
11,MC. GIRLS PRIMARY SCHOOL FECTORY AREA (MALE) (EAST),MUSLIMABAD,51010303,-,494,,494,3,,3
,,USLIMABAD(SUMBAL COLONY),51010304,-,827,,827,,,
12,MC GIRLS PRIMARY SCHOOL FECTORY AREA (FEMALE),MUSLIMABAD,51010303,-,,332,332,,3,3
,(WEST),MUSLIMABAD(SUMBAL COLONY),51010304,-,,644,644,,,
13,WAPDA HOUSE CITY SAGED SARGODHA(MALE)(EAST),HILAL AHMAR HOSPITAL,51010401,-,1301,,1301,4,,4
,,BAKKAR MANDI,51010402,-,615,,615,,,
14,WAPDA HOUSE CITY SGED SARGODHA (FEMALE)(WEST),HILAL AHMER HOSPITAL,51010401,-,1085,,1085,,4,4
,,BAKHAR MANDI,51010402,-,,422,422,,,
15,PARA MEDICAL SCHOOL SARDODHA (M),MADNI MASJID,51010403,-,942,,942,4,,4
,,CIVIL HOSPITAL,51010404,-,768,,768,,,
16,PARA MEDICAL SCHOOL SARGODHA (FEMALE),MADNI MASJID,51010403,-,,770,770,,3,3
,,CIVIL HOSPITAL,51010404,-,,548,548,,,
17,MC BOYS PRIMARY SCHOOL CITY GROUND (MALE)(EAST),KACHI BASTI CHARISTIANS,51010501,-,1185,,1185,4,,4
,,BABU MOHALLAH,51010502,-,840,,840,,,
18,MC BOYS PRIMARY SCHOOL CITY GROUND(FEMALE)(EAST),KACHI BASTI CHARISTIANS,51010501,-,,846,846,,3,3
,,BABU MOHALLA,51010502,-,,743,743,,,
19,MC GIRLS PRIMARY SCHOOL CITY GROUND* SARGDHA (MALE),DERA SAYAIN JAMAL SULEMAN URA,51010503,-,486,,486,4,,4
,,SALEEM PARK,51010504,-,888,,888,,,
,,SALEEM PARK,51010505,-,430,,430,,,
20,MC GIRLS PRIMARY SCHOOL CITY GROUND* SARGDHA (FAMALE)(WEST),DERA SAYAIN JAMAL SULEMAN PURA,51010503,-,,418,418,,3,3
,,SALEEM PARK,51010504,-,,702,702,,,
,,SALEEM PARK,51010505,-,,285,285,,,
21,MC BOYS PRIMARY SCHOOL NO.3 BLOCK NO.5 (MALE),BLOCK NO. 5&7,51010601,-,472,,472,2,,2
,,BOLCK NO.6,51010602,-,265,,265,,,
22,MC BOYS PRIMARY SCHOOL NO BLOCK NO(FEMALE),BLOCK NO 5*7,51010601,-,,422,422,2,2,4
,,BLOCK NO6,51010602,-,,208,208,,,
23,APWA DASTAQARI SCHOOL (WOMEN) BLOCK NO.10 )MALE),BLOCK NO.11,51010603,-,493,,493,3,,3
,(EAST),BLOCK NO.15,51010604,-,498,,498,,,
,,BLOCK NO.10,51010605,-,544,,544,,,
24,APWA DASTAQARI SCHOOL (WOMEN) BLOCK NO. 10(MALE),BLOCK NO.11,51010603,-,429,,429,3,,3
,(EAST),BLOCK NO.15,51010604,-,400,,400,,,
,,BLOCK NO.10,51010605,-,490,,490,,,
25,MC BOYS PRMARY SCHOOL* GUJJAR MOHALLAH* (MALE),GUJJAR MOHALLAH,51010701,-,640,,640,4,,4
,,BLOCK NO.16,51010702,-,746,,746,,,
,,BLOCK NO.8,51010703,-,427,,427,,,
,,BLOCK NO.9,51010704,-,582,,582,,,
26,MC GIRLS E/SCHOOL BLOCK NO.16(FEMALE),GUJJAR MOHALLAH,51010701,-,,565,565,,4,4
,,BLOCK NO.16,51010702,-,,634,634,,,
,,BLOCK NO.8,51010703,-,,384,384,,,
,,BLOCK NO.9,51010704,-,,410,410,,,
27,MC BOYS HIGHSCHOOL  ISTAQLALABAD (EAST) (MALE),AMIR COLONY,51010801,-,264,,264,3,,3
,,AMIR COLONY,51010802,-,446,,446,,,
,,ISLAMPUR,51010803,-,325,,325,,,
28,MC BOYS HIGH SCHOOL  ISTAQLALABAD (WEST)(FEMAE),AMIR COLONY,51010801,-,,184,184,,2,2
,,AMIR COLONY,51010802,-,,415,415,,,
,,ISLAMPURA,51010803,-,,255,255,,,
29,MC BOYS HIGH SCHOOL  ISTAQLALABAD (MALE),RASHID COLONY,51010901,-,383,,383,4,,4
,,RASHID ,51010902,-,220,,220,,,
,,PACCA DERA,51010903,-,283,,283,,,
,,PACCA DERA,51010904,-,325,,325,,,
,,PACCA DERA,51010905,-,358,,358,,,
30,GOVT. GIRLS PRIMARY SCHOOL PACCA DERA (FEMALE),RASHID COLONY,51010901,-,,345,345,,3,3
,,RASHID COLONY,51010902,-,,193,193,,,
,,PACCA DERA,51010903,-,,236,236,,,
,,PACCA DERA,51010904,-,,246,246,,,
,,PACCA DERA,51010905,-,,272,272,,,
31,MISSION HIGH SCHOOL MUMTAZ COLONY (EAST) MALE,KACHI BASTI,51020101,-,524,,524,3,,3
,,MUMTAZ COLONY,51020102,-,514,,514,,,
32,MISSION HIGH SCHOOL MUMTAZ COLONY (WEST) )FEMALE),KACHI BASTI  ISTAQLALABAD,51020101,-,,411,411,,2,2
,,MUMTAZ COLONY,51020102,-,,447,447,,,
33,MC BOYS PRIMARY SCHOOL NO.5 MAQAMEHAYAT)(MALE),SHOUKAT HAYAT COLONY,51020103,-,856,,856,4,,4
,,MAKHDOOM COLONY,51020104,-,488,,488,,,
,,QADIR BAKHSH COLONY,51020105,-,486,,486,,,
34,TANTAGA AT SADDAT COLONY NO. 5 MAQAMEHAYAT (FEMALE),SHOUKAT YAYAT COLONY,51020103,-,,805,805,,4,4
,,MAKHDOOM COLONY,51020104,-,,438,438,,,
,,QADIR BAKHSH COLONY,51020105,-,,396,396,,,
35,GOVT. GIRLS PRIMARY SCHOOL SIKA COLONY MAQAM-HAYAT (EAST) (MALE),MAQMAE HAYAT,51020201,-,492,,492,4,,4
,,MAQAME HAYAT,51020202,-,725,,725,,,
,,SIKA COLONY,51020203,-,729,,729,,,
36,GOVT. GIRLS PRIMARY SCHOOL SIKA COLONY (WEST)(FEMALE),MAQAME HAYAT,51020201,-,,424,424,,4,4
,,MAQAME HAYAT,51020202,-,,612,612,,,
,,SIKA COLONY,51020203,-,,541,541,,,
37,GOVT. GIRLS PRIMARY SCHOOL SHER DIL CHOWK MAQAM-HAYAT (MALE) (EAST),MAQAME HAYAT,51020204,-,732,,732,3,,3
,,MAQAME HAYAT,51020205,-,590,,590,,,
38,GOVT. GIRLS PRIMARY SCHOOL SHER DIL CHOWK MAQAM- HAYAT (FEMALE),MAQAME HAYAT,51020204,-,,579,579,,3,3
,(WEST),MAQAME HAYAT,51020205,-,,451,451,,,
39,MC BOYS PRIMARY SCHOOL NO.5 MUHAMMADI COLONY (EAST)(MALE),MUHAMMADI COLONY,51020301,-,528,,528,4,,4
,,MUHAMMADI COLONY,51020302,-,708,,708,,,
,,MUHAMMADI COLONY,51020303,-,646,,646,,,
40,MC BOYS PRIMARY SCHOOL NO.6 MUHAMMDI COLONY (WEST)(FEMALE),MUHAMMADI COLONY,51020301,-,,426,426,,4,4
,,MUHAMMADI COLONY,51020302,-,,624,624,,,
,,MUHAMMADI COLONY,51020303,-,,619,619,,,
41,GOVT.BOYS PRIMARY SCHOOL BHAKSHI COLONY (MALE),BAKHSI COLONY,51020304,-,345,,345,3,,3
,,MAQA E HAYAT,51020305,-,370,,370,,,
,,MAQA*E HAYAT,51020306,-,406,,406,,,
42,WATER WORKS BULIDING (FEMALE),BAKHSI COLONY,51020304,-,,346,346,,3,3
,,MAQAME-HAYAT,51020305,-,,317,317,,,
,,MAQAME- HAYAT,51020305,-,,391,391,,,
