SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT GIRLS P/S ALAM KHEL MOH MIRZO KHEL (MALE),-,55180103  MOHALLAH USMAN KHEL,-,400,,400,2,,2
,,-,055180105  MOHALLAH MIRZO KHEL,-,427,,427,,,
,,-,055180106  MOHALLAH AMIN KHAN,-,347,,347,,,
2,GOVT BOYS MIDDLE SCHOOL ISAKHEL (MALE),-,055180101  MOHALLAH BHAMBRAN WALA,-,667,,667,3,,3
,,-,055180102  MOHALLAH PIRALI KHEL,-,364,,364,,,
,,-,055180107  MOH ALAM KHAN,-,457,,457,,,
3,GOVT BOYS P/S SCHOL NO 2 MOHALLAH ISA KHEL (MALE),-,55180202  MOHALLA ISSA KHEL,-,465,,465,2,,2
,,-,55180203  MOHALLA MUQRAB KHEL,-,562,,562,,,
4,OFFICE TOWN COMMITTEE ISA KHEL (MALE),-,55180204  MOH ROSHAN KHEL,-,762,,762,2,,2
,,-,55180205  MOH LUNGER KHEL AZIM ABAD,-,493,,493,,,
5,GOVT GIRLS ELEMENTARY SCHOOL MOHALLAH SHAH,-,55180104  MOHALLAH SHAH ISAKHEL,-,441,,441,2,,2
,,-,55180201  MOHALLAH KHANI KHEL,-,392,,392,,,
6,GOVT TECHNICAL CENTER ABAD ISAKHEL (MALE),ISA KHEL RURAL,5210101,-,1178,,1178,2,0,2
7,COMMUNITY CENTRE ISAKHEL (FEMALE),-,55180103  MOH USMAN KHEL,-,,332,332,,2,2
,,-,55180105  MOH MIRZO KHEL,-,,353,353,,,
,,-,55180106  MOH AMIN KHEL,-,,315,315,,,
8,GOVT GIRLS P/S KASS UMAR KHAN MOHALLAH BUMBRAN WALA (FEMALE),MOHALLAH BUMBRAN WALA,55180101,-,0,572,572,,2,2
,,MOH PARALI KHEL,055180102,-,0,295,295,,,
,,MOH ALAM KHAN,55180107,-,0,356,356,,,
9,GOVT GIRLS P/S MOHALLAH MUQARAB KHEL (FEMALE),-,55180202  MOHALLA ISA KHEL,-,,444,444,,2,2
,,-,055180203  MOH MUQRAB KHEL,-,,547,547,,,
10,GOVT P/S (GIRLS) AZIM ABAD ISAKHEL (FEMALE),MOH ROSHAN KHEL WANDHI PIRANWALI,055180204,-,0,632,632,,2,2
,,MOH LANGAR KHEL AZIZ ABAD,055180205,-,0,411,411,,,
11,GOVT GIRLS COLLEGE ISAKHEL (FEMALE),-,55180104  MOHALLAH SHAH ISAKHEL,-,,385,385,,2,2
,,-,55180201  MOH KHANI KHEL,-,,331,331,,,
12,GOVT GIRLS H/S ISAKHEL ,-,55210101  RURAL AREA ISAKHEL,-,,940,940,,2,2
13,GOVT BOYS MODEL SCHOOL ,-,055210901  PACCA KUNDAL,-,419,320,739,1,1,2
14,GOVT BOYS MODEL SCHOOL KUNDAL,-,055210902  PACCA KUNDAL,-,618,500,1118,1,1,2
,,-,055211001  KACHA KUNDAL,-,33,14,47,,,
15,PRIMARY HEALTH CENTRE ATTOCK PANYALA,-,55210801  ATTOCK PANYALA PACCA,-,220,140,360,1,1,2
,,-,055210802  ATTOCK PANYALA KACHA,-,13,16,29,,,
,,-,055220502  KALU KHEL,-,39,23,62,,,
,,-,055220801  DALLA AZMAT WALA,-,76,49,125,,,
,,-,055220501  ADIL SHAH WALA,-,50,28,78,,,
,,-,055211101  DHALIAN WALA,-,9,1,10,,,
,,-,055211102  GIDRANWALA,-,,,,,,
,,-,055211002  KATCHI AHEERAN,-,,,,,,
,,-,055211103  BANNMHIANA,-,,,,,,
16,GOVTERNMENT HIGH SCHOOL KHAGLAN WALA,-,55210601  KHAGLAN,-,239,186,425,1,1,2
,,-,55211201  QAZI WALA,-,29,23,52,,,
17,GOVERNMENT P/S SARWAR ,-,055210701  SARWAR KAHAL,-,724,556,1280,2,1,3
18,GOVT BOYS P/S MASEET WALA,-,055210401  MASEET WALA,-,611,466,1077,1,1,2
