SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT.HAIGH SCHOOL FOR BOYS* KHANA NAU.(MALE),KHANA NAU/ BANGLA BASTI,69050102,1 TO 807 B-1,807,,807,2,,2
,,KAHNA NAU MALAK PURA,69050103,1 TO 547 B-2,547,,547,,,
2,GOVT. BOYS H/SCHOOL* KHANA NAU. (FEMALE),KHANA NAU/ BANGLA BASTI,69050102,1 TO 480 B-1,,480,480,,2,2
,,KAHNA NAU MALAK PURA,69050103,1 TO 480 B-2,,407,407,,,
3,GOVT. BOYS H/SCHOOL KHANA ,KAHANA NAU.,69050101,1 TO 659 B- 1M,659,512,1171,1,1,2
4,GOVT.H/SCHOOL FOR BOYS* KHANA NAU. (MALE),KAHANA NAU.,69050201,1 TO 673 B-1,673,,673,2,,2
,,KAHANA NAU/SHAH SAWAR,69050202,1 TO 645 B-2,645,,645,,,
5,GOVT. GILRLS H/SCHOOL KHANA NAU. (FEMALE),KAHANA NAU.,69050201,1 TO 447 B-1,,447,447,,2,2
,,KAHNA NAU/SHAH SAWAR,69050202,1 TO 458 B-2,,458,458,,,
6,GOVT.H/SCHOOL FOR BOYS* KHANA NAU.(MALE),KAHANA NAU.,69050203,1 TO 602 B-1,602,,602,2,,2
,,KAHNA NAU WARD NO.4,69050204,1 TO 266 B-2,266,,266,,,
7,GOVT. GIRLS H/SCHOOL KHANA NAU. (FEMALE),KAHANA NAU.,69050203,1 TO 398 B-1,0,398,398,,2,2
,,KAHNA NAU WARD NO .4,69050204,1 TO 181 B-2,0,181,181,,,
8,OFFICE TOWN COMMITTEE* KHANA NAU. (MALE),BASTI KACHAWANA,69050205,1 TO 608 B-1,608,,608,2,,2
,,KAHNA NAU WARD  NO. 7,69050206,1 TO 741 B-2,741,,741,,,
9,GOVT.PRIMARY SCHOOL* FOR BOYS GHANAKAR SHAH* KHANA NAU. (FEMALE),BASTI KACHAWANA,69050205,1 TO 395 B-1,,395,395,,2,2
,,KAHNA NAU ,69050206,1 TO 493 B-2,,493,493,,,
10,GOVT. PRIMARY SCHOOL FOR BOYS ROARYA SHAH. KHANA NAU. (MALE),KHANA NAU. WARD NO.8,69050301,1 TO 621 B-1,621,,621,2,,2
,,KHANA NAU. WARD NO.11,69050302,1 TO 357 B-2,357,,357,,,
11,GOVT. PRIMARY SCHOOL FOR BOYS* ROARYA SHAH* KHANA,KHANA NAU. WARD N.8,69050301,1 TO 482 B-1,,482,482,,2,2
,,KAHNA NAU. WARD NO. 11,69050302,1 TO 299 B-2,,299,299,,,
12,VETERINARY HOSPITAL* KHANA NAU. (MALE),KHANA NAU. WARD NO 12,69050303,1 TO 747 B-1,747,,747,1,,1
13,VETERINARY HOSPITAL* KHANA NAU. (FEMALE),KHANA NAU. WARD NO. 12,69050303,1 TO 595 B-1,,595,595,,1,1
14,OFFICE UNION SOUNCIL KAHNA NAU(MALE),KAHNA NAU WARD NO.9,69050304,1 TO 655 B-1,1275,,1275,2,,2
,,-,69050304,1 TO 1275 B-2,,,,,,
15,OFFICE UNION COUNCIL KAHNA NAU (FEMALE),KAHNA NAU WARD NO.9,69050304,1 TO 946 B-1,,946,946,,1,1
16,GOVT PRIMARY SCHOOL FOR BOYS KAHNA KUNA LAHORE (MALE),KAHNA NAU WARD NO.14,69050401,1 TO 381 B-1,381,,381,3,,3
,,KAHNA NAU WARD NO. 15,69050402,1 TO 503 B-2,503,,503,,,
,,KAHNA NAU WARD NO.16,69050403,1T470 B-3,470,0,470,,,
17,GOVT PRIMARY SCHOOL FOR BOYS KAHNA KUHNA LAHORE (FEMALE),KAHNA NAU WARD NO.14,69050401,1 TO 311 B-1,0,311,311,,3,3
,,KAHNA NAU WARD NO.15,69050402,1 TO 268 B-2,,268,268,,,
,,KAHNA NAU WARD NO. 16,69050403,1 TO 270 B-3,0,270,270,,,
18,GOVT PRIMARY SCHOOL FOR BOYS KAHNA KUHNA LAHORE (MALE),KAHNA NAU WARD NO17,69050404,1 TO 954 B-1,373,,373,2,,2
,,KAHNA NAU/NASEEB ABAD,69050405,1 TO 954 B-2,954,,954,,,
19,GOVT MIDDLE SCHOOL FOR GIRLS KAHNA KUHNA (FEMALE),KAHNA NAU WARD NO 17,69050404,1 TO 230 B-1,,230,230,,2,2
,,KAHNA NAU/NASEEB ,69050405,1 TO 750 B-2,,750,750,,,
20,GOVT.GIRLS M\SCHOOL LIDHER (MALE),LIDHER KOT-WADHAWA,69080101,1 TO 833 B-1,833,,833,3,,3
,,SINGH WALA,69080102,1 TO 944 B-2,944,,944,,,
21,GOVT. GIRLS M\SCHOOL LIDHER (FEMALE),LIDHER KOT-WADHAWA,69080101,1 TO 44 B-1,0,444,444,,3,3
,,SINGH WALA,69080102,1 TO 616 B-2,0,616,616,,,
,,-,69080208,1TO125 B-3,0,125,125,,,
22,GOVT. BOYS H\SCHOOL  LIDHAR (MALE),LIDHAR,6980103,1 TO 410 B-1,410,,410,2,,2
,,LIDHAR,6980104,1 TO 873 B-2,873,,873,,,
23,GOVT.GIRLS MIDDLE SCHOOL  LIDHAR (FEMALE),LIDHAR,6980103,1 TO 279 B-1,0,279,279,0,2,2
,,-,69080104,1 TO 541 B-2,0,541,541,,,
24,GOOVT. BOYS PRIMARY SCHOOL* MOTA SINGH WALA. (COMBINED),MOTA SINGH WALA.,6908105,1 TO 710 B-1M,710,475,1185,1,1,2
,,MOTA SINGH WALA.,6908105,1 TO 475 B-1F,,,,,,
25,GOVT.BOYS PRIMARY SCHOOL NATHA SINGH WALA. (COMEINED),NATHA SINGH WALA.,69080106,1 TO 474 B-1M,474,377,851,1,1,2
,,NATHA SINGH WALA.,69080106,1 TO 377 B-1F,,,,,,
26,GOVT. H\SCHOOL KARBATH FOR BOYS (PART-I) (MALE),KARBATH.,69080201,1 TO 313 B-1,313,,313,3,,3
,,KARBATH.,69080202,1 TO 215 B-2,215,,215,,,
,,KARBATH.,69080204,1 TO 225 B-3,225,,225,,,
27,GOVT.H\SCHOOL KARBATH FOR BOYS (PART-II) (FEMALE),KARBATH.,69080201,1 TO 170 B-1,,170,170,,3,3
,,KARBATH.,69080202,1 TO 97 B-2,,97,97,,,
,,KARBATH.,69080204,2 TO 131 B-3,,131,131,,,
28,GOVT.H\SCHOOL KARBATH FOR BOYS (PART-I)(MALE),KARBATH.,69080203,1 TO 573 B-1,573,,573,2,,2
,,KARBATH.,69080205,1 TO 384 B-2,384,,384,,,
29,GOVT.H\SCHOLL KARBATH FOR BOYS (PART-II)(FEMALE),KARBATH.,69080203,1 TO 358 B-1,,358,358,,2,2
,,KARBATH.,69080205,1 TO 207 B-2,,207,207,,,
30,GOVT. BOYS PRIMARY SCHOOL CERA CHAHAL. (COMBINED),DERA CHAHAL,69080206,1 TO 513 B-1M,513,420,933,1,1,2
,,DERA CHAHAL,69080206,1 TO 44 B-1M,,,0,,,
,,RAKH DERA CHAHAL,69080207,1TO44 B-1M,44,35,79,,,
,,RAKH DERA CHAHAL,69080207,1 TO35 B-1F,0,0,0,,,
31,GOVT.BOYS HIGH SCHOOL HARI PART-1 (MALE),HAIR.,69080301,1 TO 864 B-1,864,,864,2,,2
,,HAIR.,69080302,1 TO 634 B-2,634,,634,,,
32,GOVT.BOYS HIGH SCHOOL HAIR. (FEMALE),HAIR,69080301,1 TO 626 B-1,,626,626,,2,2
,,HAIR.,69080302,1 TO 478 B-2,,478,478,,,
33,GOVT. BOYS HIGH SCHOOL HAIR (MALE),HAIR.,69080303,1 TO 486  B-1,486,,486,3,,3
,,HAIR.,69080304,1 TO 735 B-2,735,,735,,,
,,HAIR.,69080305,1 TO 558 B-3,558,,558,,,
34,GOVT.GIRLS HIGH SCHOOL HAIR.(FEMALE),HAIR.,69080303,1 TO 345 B-1,,345,345,,3,3
,,HAIR.,69080304,1 TO508 B-2,0,508,508,,,
,,HAIR.,69080305,1 TO 393 B-3,0,393,393,,,
35,GOVT BOYS PRIMARY SCHOOL* THETHAR. (MALE),THETHAR,69080306,1 to 280 B-1,280,,280,3,,3
,,THETHAR,69080307,1 TO 513 B-2,513,,513,,,
,,TATLE,69080308,1 TO 273 B-3,273,,273,,,
36,GOVT. BOYS PRIMARY SCHOOL* THETHAR. (FEMALE),THETHAR,69080306,1 TO 192 B-1,,192,192,,3,3
,,THETHAR,69080307,1 TO 336 B-2,,336,336,,,
,,TATLE,69080308,1 TO 154 B-3,,154,154,,,
37,GOVT.PRIMARY SCHOOL FOR BOYS NOOR PUR. (MALE),NOOR PUR. SHARQI,69080401,1 TO 337 B-1,377,,377,2,,2
,,NOOR PUR GARBI,69080402,1 TO 530 B-2,530,,530,,,
38,GOVT.PRIMARY SCHOOL FOR BOYS NOOR PUR. (FEMALE),NOOR PUR. SHARQI,69080401,1 TO 211 B-1,,211,211,,2,2
,,NOOR PUR. GARBI,69080402,1 TO 440 B-2,,440,440,,,
39,GOVT. PRIMARY SCHOOL FOR BOYS GAGA. (MALE),GAGA. SHAMALI,69080403,1 TO 356 B-1,356,,356,2,,2
,,GAGA JANOOBI,69080404,1 TO 594 B-2,594,,594,,,
40,GOVT. PRIMARY SCHOOL FOR BOYS NOOR PUR. (FEMALE),GAGA.SHAMALI,69080403,1 TO 258 B-1,,258,258,,2,2
,,GAGA JANOOBI,69080404,1 TO 427 B-2,,427,427,,,
41,GOVT.PRIMARY SCHOOL FOR BOYS,ASAL GURUKAY.SHAMALI,69080405,1 TO 449 B-1M,449,242,691,2,2,4
,,-,69080405,1 TO 242 B-3F,,,,,,
,,ASAL GURUKAY. MOHALLAH MEWATIAN,69080406,1 TO 366 B-2M,366,218,584,,,
,,-,6980406,1 TO 218 B-4F,,,,,,
42,GOVT.MIDDLE SCHOOL FOR BOYS GHOWIND (MALE),GHOWIND.JANOOBI,69080501,1 TO 669 B-1,669,,669,2,,2
,,GJ[WIDND SHAMALI,69080502,1 TO 958 B-2,958,,958,,,
43,GOVT.MIDDLE FOR BOYS GHOWIND (FEMALE),GHOWIND.JANOOBI,69080501,1 TO 474 B-1,,474,474,,2,2
,,GJWIND SHAMALI,69080502,1 TO 613 B-2,,613,613,,,
44,GOVT.PRIMARY SCHOOL FOR BOYS GHOWIND (COMBINED),GHOWINDY,69080503,1 TO 345 B-1M,345,199,544,1,1,2
,,GHOWINDY.,69080503,1 TO 199 B-1F,,,,,,
45,GOVT.GIRLS PRIMARY SCHOOL JAHMAN. (COMBINED),JAHMAN,69080601,1 TO 350 B-1M,350,261,611,2,2,4
,,-,69080601,1 TO261 B-3F,0,0,0,,,
,,JAHMAN,69080602,1 TO 337 B-2M,337,258,595,,,
,,-,69080602,1 TO 258 B-4F,0,0,0,,,
46,GOVT.BOYS PRIMARY SCHOOL RAKH BARKHANT.(COMVINED),RAKH BARKHANT.,69080605,1 TO 464 B-1,464,334,798,1,1,2
,,RAKH BARKHANT.,69080605,1 TO 334 B-1,,,,,,
47,GOVT.GIRLS MIDDLE SCHOOL RORA NEPAL* BAGHAN. (MALE),RORAA,69080701,1 TO 380 B-1,380,,380,3,,3
,,NIPAL,69080702,1 TO 360 B-2,360,,360,,,
,,RORA NABIN BOHGAN,69080703,1 TO 584 B-3,584,,584,,,
48,GOVT.GIRLS MIDDLE SCHOOL RORA NEPAL* BAGHAN.,RORAA,69080701,1 TO 319 B-1,,319,319,,3,3
,(FEMALE),NIPAL,69080702,1 TO 265 B-2,,265,265,,,
,,RORA  NABIAN BOHGAN,69080703,1 TO 324 B-3,,324,324,,,
49,GOVT.PRIMARY SCHOOL LAKHOKI. (COMBINED),LAKHOKI,69080704,1 TO 867 B-1,867,500,1367,1,1,2
,,LAKHOKI,-,1 TO 500 B-1,0,0,0,,,
50,BASIC HEALTH CENTER LAKHOKI. LAKHOKI.(COMBINED),LAKHOKAY,69080705,1 TO 715 B-1M,715,447,1162,2,2,4
,,-,69080705,1 TO 447 B-3F,,,,,,
,,KEERKA.,69080707,1 TO 54 B-2M,54,32,86,,,
,,-,69080707,1 TO 32 B-4F,,,,,,
,,BAHU BHOLAY,69080904,1 TO 231 B-2M,231,171,402,,,
,,-,69080904,1 TO 171 B-4F,,,,,,
51,GOTV.PRIMARY SCHOOL FOR BOYS KEERKA(COMBINED),KEERKA,69080802,1TO 458 B-1M,458,354,812,1,1,2
,,-,-,1TO 354 B-1F,,0,0,,,
52,GPVT GIRLS PRIMARY SCHOOL SARAICH (COMBINED),SARAICH,69080802,1 TO 552 B-1M,552,385,937,1,1,2
,,SARAICH,69080802,1 TO 385 B-1F,,,,,,
