SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT BOYS H.S.S KALEKI MANDI* NORTH SIDE(MALE),CIRCLE NO 1,173020101,-,409,,409,3,0,3
,,CIRCLE NO 1,173020102,-,312,,312,,,
,,CIRCLE NO 1,173020104,-,465,,465,,,
2,GOVT BOYS H.S.S KALEKI MANDI*WEST SIDE(MALE),CIRCLE NO.1,173020103,-,563,,563,3,,3
,,CIRCLE NO.2,173020201,-,887,,887,,,
3,GOVT. GIRLS H.S.S KALEKI ,CIRCLE NO.2,173020202,-,570,,570,2,,2
4,GOVT.GIRLS H.S.S KALEKI MANDI SOUTH SIDE(MALE),CIRCLE NO.2,173020203,-,309,,309,2,,2
,,CIRCLE NO.2,173020204,-,692,,692,,,
5,GOVT.GIRLS H.S.S KALEKI ,CIRCLE NO.2,173020202,-,0,473,473,0,1,1
6,GOVT.BOYS P/S KALEKI MANDI EAST SIDE (FEMALE),CIRCLE NO.1,173020103,-,0,468,468,0,2,2
,,CIRCLE NO.2,173020203,-,0,247,247,,,
7,GOVT.GIRLS H/S KALEKI MANDI* SOUTH SIDE (FEMALE),CIRCLE NO.2,173020201,-,0,766,766,0,2,2
,,CIRCLE NO.1,173020104,-,0,371,371,,,
8,GOVT.GIRLS H/S PART P/S KALEKI MANDI* WEST SIDE,CIRCLE NO.2,173020204,-,0,525,525,0,3,3
,(FEMALE),CIRCLE NO.1,173020102,-,0,282,282,,,
,,CIRCLE NO.1,173020101,-,0,286,286,,,
9,GOVT.BOYS P/S NANUANA,NANUANA,173060301,-,502,460,962,1,1,2
10,REST HOUSE NANUANA,NANUANA,173060302,-,335,265,600,1,1,2
,,BURJ DERA,173060501,-,397,434,831,,,
11,GOVT.BOYS P/S SHAMIR DINGA,SHAMIR DINGH,173060701,-,764,619,1383,2,1,3
12,GOVT.GIRLS P/S SHAMIR DINGA,SHAMIR DINGA,173060702,-,637,497,1134,1,1,2
13,GOVT.BOYS P/S BUCHA KOHNA,BUCHA KOHNA,173060803,-,240,220,460,1,1,2
