SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,G.M.S. DHALL BEHZADI,BEHZADI CHECKER KOT,02250301,-,622,347,969,1,1,2
2,GPS DAGGER BANDA (MALE),BAHADUR KOT,02250302,-,991,0,991,2,0,2
3,GPS BAHADUR KOT (F),-,02250302,-,,635,635,,2,2
4,GPI KOHAT,KURD,02250303,-,801,613,1414,2,2,4
5,GHS SHEIKHAN,CHAK  MALAYAN,022050401,-,398,307,705,2,2,4
,,SHEIKHAN,022050402,-,702,440,1142,,,
6,GHPS SHEIKHAN,SHEIKHAN,022050403,-,700,700,1400,2,2,4
7,GGMS SHEIKHAN,-,022050403,-,804,388,1192,2,1,3
8,GPS BAZID KHEL,BAZID KHEL,022050405,-,594,567,1161,2,1,3
9,GMS BAZID KHEL,BAZID KHEL,022050406,-,748,567,1315,2,1,3
10,GGPS BAZID KHEL,BAZID KHEL,0220050407,-,621,556,1177,2,,2
11,GGHS TOGH BALA,TOUGH BALA,022050701,-,1002,585,1587,2,2,4
12,GGHS TOGH BALA (PS-2),-,022050702,-,819,674,1493,2,2,4
13,GHSS TOGH BALA (PS -I),TOGH BALA,022050703,-,1035,802,1837,2,2,4
14,GHSS TOGH BALA (PS -II),TOGH BALA,022050704,-,698,527,1225,2,2,4
15,GHSS TOGH BALA (PS -3),TOGH BALA,022050705,-,756,454,1210,2,1,3
16,GPS NO 1  TOGH PAYAN,TOGH PAYAN,022050706,-,600,400,1000,2,1,3
17,GGPS TOGH PAYAN,TOGH PAYAN,022050706,-,497,339,836,1,1,2
18,GGPS GHULAM BANDA,GHULAM BANDA,022050707,-,539,320,859,1,1,2
19,GPS BABRI BANDA BILLITANG ,-,022050708,-,600,600,1200,2,2,4
20,GPS BABRI BANDA BILLING ,-,022050708,-,529,272,801,1,1,2
21,GGHS BABRI BANDA (PS-I) -1,BABRI BANDA,022050709,-,600,600,1200,2,2,4
22,GGHS BABRI BANDA (PS -2),BABRI BANDA,022050709,-,887,671,1558,2,2,4
23,GPS KHARMATU,KHARMATUR,022050801,-,784,550,1334,2,2,4
24,UNION COUNCIL OFFICE ,KHARMATU,022050802,-,500,500,1000,1,1,2
25,GGMS KHARMATU,KHARMATU,022050802,-,621,295,916,2,1,3
26,GPS BORA GARHI,BORA GARHI,022050803,-,700,700,1400,2,2,4
27,GGPS BORA GARHI,-,022050803,-,858,437,1295,2,1,3
28,GPS DERI BANDA DHODA ROAD ,-,022050804,-,1728,1063,2791,2,2,4
29,GMS KOT,KOT,022050805,-,800,800,1600,2,2,4
30,GGPS NO 1 KOT,-,022050805,-,1075,907,1982,2,2,4
31,GPS GANDYAL BALA,GANDYALI BALA,022050901,-,469,277,746,1,1,2
32,GPS GANDYALI BALA,-,022050902,-,618,447,1065,1,1,2
33,GGPS BANDYALI PAYAN,-,022050903,-,498,416,914,1,1,2
34,GHS BANDYALI PAYAN,-,022050904,-,871,818,1689,2,2,4
