SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,GOVT.BOYS P/S 54 MB,CHAK NO. 54MB,-,"1 TO 355* 1 TO 273",,,0,2,1,3
,,CHAK NO 55MB,-,"1 TO 335* 1 TO 252",690,525,1215,,,
2,GOVT BOYS M/S 56MB,CHAK NO 56MB,-,"1 TO 342* 1 TO 296",,,0,1,1,2
,,CHAK NO 57MB,-,"1 TO 219* 1 TO 165",561,461,1022,,,
3,GOVT GIRLS P/S ,CHAK NO 62MB,-,"1 TO 563* 1 TO 404",563,404,967,1,1,2
4,GOVT BOYS P/S 64MB,CHAK NO 63MB,-,"1 TO 475* 1 TO 475",475,475,950,1,1,2
5,GOVT GIRLS  P/S 63MB,CHAK NO 63MB,-,"476 TO 1051* 476 TO 853",576,378,954,1,1,2
6,GOVT GIRLS H/S HADALL (MALE) (EAST),-,CIRCLE NO 4,-,425,,425,2,,2
,,-,BLOCK NO. 1,-,440,,440,,,
7,GOVT GIRLS H/S HADALI (MALE) (WEST),BLOCK NO 3,-,1 TO 550,,,0,2,,2
,,BLOCK NO.4,-,1 TO 308,858,,858,,,
8,GOVT P/S NO. 2 HADELI (FEMALE) EAST,-,BLOCK NO.1,-,,377,377,,2,2
,,-,BLOCK NO.2,-,,405,405,,,
9,GOVT P/S NO 2 HADALI (FEMALE) WEST.,-,BLOCK NO. 3,-,,414,414,,2,2
,,-,BLOCK NO. 4,-,,268,268,,,
10,GOVT P/S NO. 3 HADALI(MALE),CIRCLE NO.5* BLOCK NO.1,-,1 TO 492,,,0,2,,2
,,CIRCLE NO. 5* BLOCK NO. 2,-,1 TO 278,,,0,,,
,,CIRCLE NO 5* BLOCK NO. 3,-,1 TO 370,1140,,1140,,,
11,GOVT BOYS P/S NO. 3 HADALI,CIRCLE NO. 6* BLOCK NO 1,-,1 TO 418,,,0,,2,
,,CIRCLE NO 6* ,-,1 TO 225,,,0,,,
,,CIRCLE NO. 6* BLOCK NO. 3,-,1 TO 385,,1028,1028,,,
12,GOVT BOYS H/S HADALI NEW BUILDING HIGH SCHOOL (MALE),CIRCLE NO. 6* BLOCK NO. 1,-,1 TO 521,,0,3,,3,
,,CIRCLE NO. 6* BLOCK NO. 2,-,1 TO 661,,,0,,,
,,CIRCLE NO. 6* BLOCK NO. 3,-,1 TO 378,1560,,1560,,,
13,GOVT GIRLS H/S HADALI (MIDDLE PORTION FEMALE),CIRCLE NO. 6* BLOCK NO. 1,-,1 TO 431,,,0,,3,3
,,CIRCLE NO. 6* BLOCK NO. 2,-,1 TO 579,,,0,,,
,,CIRCLE NO. 6,BLOCK NO. 3,-,,320,320,,,
14,COVT GIRLS H/S HADALI (MIDDLE POTION) (FEMALE),CIRCLE NO. 5* BLOCK NO. 4,-,1 TO 617,,,0,,2,2
,,CIRCLE NO. 6* BLOCK NO. 4,-,1 TO 326,943,0,943,,,
15,GOVT GIRLS M/S HADALI (PRIMARY PORTION FEMALE),CIRCLE NO 5* BLOCK NO. 4,-,1 TO 554,,,0,,2,2
,,CIRCLE NO 5* BLOCK NO.4,-,1 TO 317,,871,871,,,
16,GOVT GIRLS P/S NOOR HAYAT COLONY BOLA (MALE) ,CIRCLE NO 1* BLOCK NO. 1,-,1 TO 1327,1327,,1327,2,,2
17,OFFICE OF HE FIELD ASSISTANT NOOR HAYAT COLONY BOLA (FEMALE) ,CIRCLE NO. 1* BLOCK NO. 1,-,1 TO 1200,,1200,1200,,2,2
18,GOVT BOYS P/S SULTANPUR ANGRA (MALE) PARTIALLY IMPROVISED,CIRCLE NO 1* BLOCK NO. 2,-,1 TO 494,,,0,2,,2
,,CIRCLE NO1* BLOCK NO. 3,-,1 TO 162,,,0,,,
,,CIRCLE NO 1* BLOCK NO. 4,-,1 TO 192,,,0,,,
,,CIRCLE NO 1* BLOCK NO. 5,-,1 TO 188,1036,0,1036,,,
19,GOVT BOYS P/S DERA BHASEEN (FEMALE),CIRCLE NO 1* BLOCK NO. 2,-,1 TO 412,,,0,,2,2
