SerialId,PollingStation,UC,CensusBlock,VotersSerial,MaleVoters,FemaleVoters,TotalVoters,MaleBooths,FemaleBooths,TotalBooths
1,Govt.Boys H/S Lakhanwal,lakhanwal khas,064090701,-,647,613,1260,2,2,4
2,Govt H/S Lakhanwal (Primary ,Dhool Kalan,064090702,-,569,398,967,2,1,3
3,Boys H/S Lakhanwal,LAKHANWAL,064090703,-,482,485,967,2,1,3
4,Girls H/S Lakhanwal (High Portion),LAKHANWAL,064090704,-,684,546,1230,2,1,3
5,Govt. Boys P/S Kasooki,Kasooki,064090901,-,751,683,1434,2,1,3
6,Girls M/S Kasooki,KASSOOKI,064090902,-,706,693,1399,2,2,4
7,Girls P/S Char Marzai,Hakeem pur,064090602,-,99,88,187,1,1,2
,,chak Mullan (B.C),064090906,-,,,,,,
,,CHAK MARZAI,064090803,-,321,264,585,,,
8,Boys H/S Chopala,CHOPALA,064091003,-,560,516,1076,2,1,3
9,Girls M/S Chopala,Chopala,064091004,-,578,535,1113,2,1,3
,,JUM,064091002,-,15,10,25,,,
10,Boys M/S Noshehra KHawajgan,MARRI WARRIACHAN,064090903,-,700,587,1287,2,2,4
11,Girls P/S Noshehra Khawajgan,Marri warriachan,064090904,-,326,275,601,2,2,4
,,Noshehra Khawajgan,064090905,-,426,337,763,,,
12,Girls M/S Behal Pur,REMAK BEHAL PUR,064090801,-,578,529,1107,2,1,3
13,Boys P/S Behal Pur,Ramke Behal Pur,064090802,-,570,460,1030,2,2,4
,,CHAK PANIAR,064090804,-,67,57,124,,,
14,Boys/ M/S Natt Sharqi,Natt Sharqi,064091104,-,301,292,593,2,1,3
,,Trigri,0640901001,-,229,228,457,,,
,,Rakh Dhool (BC),064091102,-,,,,,,
,,Nonawal (BC),064091103,-,,,,,,
15,Boys P/S Dhool Kalan,Dhool Kalan,064091101,-,842,674,1516,2,2,4
16,Govt. Girls P/S Nijjan,Mattianwala,064090101,-,571,509,1080,1,1,2
,,chak Kandu (BC),064090107,-,,,,,,
,,Naseer Pur (BC),094090110,-,,,,,,
,,NIJJAN,064090108,-,232,221,453,,,
17,Govt. Boys H/S Kotli Bagwan,Kotli Parmand,064090102,-,386,395,781,2,2,4
,,Maddan,06490103,-,165,149,314,,,
,,Rangpur Garri (BC),064090104,-,,,,,,
,,Kolti Minhas (BC),064090106,-,,,,,,
,,CHAK LASHKARI,064090109,-,124,88,212,,,
18,Govt. Boys H/S Kotli Bagwan,KOTLI BAGWAN,064090105,-,451,497,948,2,1,3
19,Govt. Boys P/S Surkhpur,SURKHPUR,064091501,-,589,508,1097,2,2,4
20,Rural Health Center* Surkhpur,SURKHPUR,064091502,-,564,412,976,2,2,4
21,Rural Health Center* Surkhpur,Surkhpur,064091503,-,874,879,1753,2,2,4
22,Boys P/S Kotli Vedan,Kotli Vedan,064091504,-,276,207,483,2,2,4
,,DABB,064091505,-,345,336,681,,,
23,Govt. Girls P/S Rangra,RANGRA,064091506,-,512,419,931,2,1,3
24,Govt. Boys H/S Brilla,Brilla,064090201,-,356,240,596,2,2,4
,,BRILLA,064090202,-,449,416,865,,,
25,Govt. Girls M/S Brilla,BRILLA,064090203,-,536,427,963,1,1,2
26,Govt. Boys M/S Brilla,BRILLA,064090204,-,413,299,712,2,1,3
,,GAGIAN,064090206,-,271,231,502,,,
27,Govt. Boys P/S Sangu,Hadka,064090205,-,284,234,518,2,2,4
,,Sangu,064091604,-,369,274,643,,,
,,NEHAR PUR,064091605,-,40,32,72,,,
28,Govt. Boys P/S Chak Sheru,Chak Sheru,064091603,-,449,402,851,2,1,3
,,BADHU BHATTI,064091606,-,136,160,296,,,
29,Govt. Boys P/S Kakkianwala,Kakkianwala,064091601,-,323,289,612,2,1,3
,,KAKKIANWALA,064091602,-,432,323,755,,,
30,Govt. M.B.S Qila Sura Singh,QILA SURA SING,064091303,-,616,497,1113,2,1,3
31,Govt. M.B.S Qila Sura SinghGovt. Girls P/S Budhan,-,,-,,,,2,1,3
,,BUDHAN,064091701,-,496,443,939,1,1,2
33,Govt. Boys P/S Gujran,GUJGRAN,064091702,-,626,572,1198,1,1,2
34,Govt. Boys P/S Mota,Mota,64091703,-,260,312,572,2,2,4
,,Mota,064091704,-,562,437,999,,,
35,Govt. Girls H/S Tanda,Tanda,064091707,-,317,252,569,2,2,4
,,TANDA,064091712,-,347,267,614,,,
36,RHC* Tanda,TANDA,064091705,-,596,481,1077,2,1,3
37,Govt. Boys H/S Tanda,Tanda,064091709,-,385,271,656,2,2,4
,,TANDA,064091706,-,701,491,1192,,,
38,Govt. Girls H/S Tanda,TANDA,064091708,-,776,655,1431,2,1,3
39,Govt. Boys H/S Tanda,Tanda,064091710,-,492,362,854,2,2,4
,,TANDA,064091711,-,502,369,871,,,
40,Boys H/S Behlolpur,Behlolpur,064091401,-,369,321,690,2,2,4
,,BEHLOLPUR,064091403,-,324,249,573,,,
41,Boys P/S Behlolpur,BEHLOLPUR,064091402,-,399,343,742,1,1,2
42,Govt. Boys P/S Kurri,Kurri,064091404,-,461,385,846,2,2,4
,,kurri,064091405,-,408,291,699,,,
,,Rakh Marri (BC),064091406,-,,,,,,
43,Govt. Girls M/S Marri Khokharan,Marri khokharan,064091301,-,511,382,893,2,2,4
,,MARRI KHOKHARAN,064091302,-,443,320,763,,,
44,Govt.Boys H/S Shampur,Shampur,064091306,-,415,361,776,2,2,4
,,Chobara,064091305,-,47,38,85,,,
,,SHAKAR KOT,064091205,-,202,159,361,,,
