PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 298 - GOVT: PRIMARY SCHOOL  MOHAMMAD KHAN LASHARI (T)  3 BOOTH IMPROVISED (Combined),25.37842,69.0963,Combined,Sindh,2,2,779,742
 299 - GOVT: PRIMARY SCHOOL  LAL KHAN LAGHARI (P) (Combined),25.37842,69.09633,Combined,Sindh,1,1,419,310
 317 - GOVT: GIRLS PRIMARY SCHOOL NIZAMUDDIN MUHAJIR (FEMALE) (T),25.38128,69.03087,Female,Sindh,0,3,0,917
 316 - GOVT: PRIMARY SCHOOL NIZAMUDDIN MUHAJIR (MALE) (P),25.38159,69.02929,Male,Sindh,3,0,1129,0
 303 - GOVT: PRIMARY SCHOOL  BACHO CHADANI (P) (Combined),25.38451,69.00278,Combined,Sindh,1,1,568,509
 302 - GOVT: PRIMARY SCHOOL MIR HASSAN LEGHARI @ GHULAM HYDER JUT (COMB),25.39599,68.99141,Combined,Sindh,1,1,480,409
 305 - Govt: Primary School Muhammad Niyaz Makrani (Comb),25.4028,69.0196,Combined,Sindh,1,1,424,318
 318 - GOVT: PRIMARY SCHOOL  HAFIZ UMER MACHI (T) (Combined),25.40417,69.04753,Combined,Sindh,1,1,416,336
 301 - GOVT: MIDDLE SCHOOL  TAJU KHASKHELI (P) (Combined),25.40864,68.96689,Combined,Sindh,2,1,718,638
 307 - GOVT: PRIMARY SCHOOL  WALI MOHAMMAD KHATIYAN (P) (Combined),25.41293,69.06518,Combined,Sindh,1,1,628,519
 297 - GOVT: HIGH SCHOOL  JHILORI (P) (Combined),25.42566,69.15442,Combined,Sindh,2,2,779,631
 306 - GOVT: PRIMARY SCHOOL  GUL HASSAN TAHRANI (T)  2 BOOTH IMPROVISED (Combined),25.42655,69.00078,Combined,Sindh,2,1,550,484
 296 - GOVT: PRIMARY SCHOOL  SONO KHAN LASHARI (P)  2 BOOTH IMPROVISED (Combined),25.43088,69.09855,Combined,Sindh,2,2,807,697
 308 - GOVT:HIGH  SCHOOL MAKHAN SAMOON (P) (Combined),25.43204,69.01621,Combined,Sindh,1,1,562,466
 314 - UNION COUNCIL  OFFICE MAKHAN SAMOON PART-01 (Female),25.43465,69.01657,Female,Sindh,0,2,0,635
